"No.","Time","Source","Source Port","Source Port","Destination","Destination Port","Destination Port","Protocol","Length","Flags","Sequence Number","Acknowledgment Number","Window","Type","Time to Live","Total Length","Code","Length","Info"
"1032","1.083763","185.170.75.139","","2892","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2892  >  80 Len=1400"
"1033","1.084814","103.59.216.7","","2893","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2893  >  80 Len=1400"
"1034","1.085880","96.39.200.110","","2894","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2894  >  80 Len=1400"
"1035","1.086933","132.33.88.56","","2895","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2895  >  80 Len=1400"
"1036","1.087983","253.39.227.27","","2896","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2896  >  80 Len=1400"
"1037","1.089033","139.200.85.164","","2897","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2897  >  80 Len=1400"
"1038","1.090085","156.177.227.171","","2898","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2898  >  80 Len=1400"
"1039","1.091134","226.226.221.182","","2899","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2899  >  80 Len=1400"
"1040","1.092185","168.10.57.229","","2900","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2900  >  80 Len=1400"
"1041","1.093236","68.96.232.166","","2901","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2901  >  80 Len=1400"
"1042","1.094287","117.33.216.52","","2902","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2902  >  80 Len=1400"
"1043","1.095338","117.33.131.171","","2903","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2903  >  80 Len=1400"
"1044","1.096389","200.200.161.25","","2904","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2904  >  80 Len=1400"
"1045","1.097439","252.210.117.229","","2905","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2905  >  80 Len=1400"
"1046","1.098496","144.77.227.115","","2906","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2906  >  80 Len=1400"
"1047","1.099547","116.33.85.52","","2907","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2907  >  80 Len=1400"
"1048","1.100597","49.77.221.31","","2908","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2908  >  80 Len=1400"
"1049","1.101648","39.143.140.162","","2909","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2909  >  80 Len=1400"
"1050","1.102698","57.22.28.221","","2910","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2910  >  80 Len=1400"
"1051","1.103749","116.27.87.100","","2911","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2911  >  80 Len=1400"
"1052","1.104799","122.139.200.155","","2912","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2912  >  80 Len=1400"
"1053","1.105868","144.31.109.129","","2913","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2913  >  80 Len=1400"
"1054","1.106938","106.149.248.56","","2914","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2914  >  80 Len=1400"
"1055","1.107988","45.63.187.56","","2915","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2915  >  80 Len=1400"
"1056","1.109039","107.132.27.10","","2916","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2916  >  80 Len=1400"
"1057","1.110090","216.170.117.46","","2917","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2917  >  80 Len=1400"
"1058","1.111144","117.117.31.204","","2918","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2918  >  80 Len=1400"
"1059","1.112195","45.83.27.75","","2919","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2919  >  80 Len=1400"
"1060","1.113246","52.12.182.221","","2920","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2920  >  80 Len=1400"
"1061","1.114298","235.181.75.189","","2921","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2921  >  80 Len=1400"
"1062","1.115348","7.220.140.150","","2922","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2922  >  80 Len=1400"
"1063","1.116399","162.139.125.121","","2923","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2923  >  80 Len=1400"
"1064","1.117450","52.207.66.167","","2924","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2924  >  80 Len=1400"
"1065","1.118500","56.162.211.52","","2925","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2925  >  80 Len=1400"
"1066","1.119551","235.207.164.207","","2926","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2926  >  80 Len=1400"
"1067","1.120602","187.74.155.27","","2927","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2927  >  80 Len=1400"
"1068","1.121653","208.150.69.31","","2928","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2928  >  80 Len=1400"
"1069","1.122704","42.168.77.166","","2929","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2929  >  80 Len=1400"
"1070","1.123756","87.98.210.207","","2930","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2930  >  80 Len=1400"
"1071","1.124808","117.128.185.59","","2931","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2931  >  80 Len=1400"
"1072","1.125872","119.155.47.253","","2932","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2932  >  80 Len=1400"
"1073","1.126925","74.182.185.141","","2933","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2933  >  80 Len=1400"
"1074","1.127974","10.213.183.146","","2934","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2934  >  80 Len=1400"
"1075","1.129025","77.56.165.186","","2935","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2935  >  80 Len=1400"
"1076","1.130079","166.249.129.75","","2936","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2936  >  80 Len=1400"
"1077","1.131131","79.216.22.221","","2937","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2937  >  80 Len=1400"
"1078","1.132182","165.115.194.20","","2938","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2938  >  80 Len=1400"
"1079","1.133233","167.27.227.187","","2939","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2939  >  80 Len=1400"
"1080","1.134284","164.47.10.235","","2940","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2940  >  80 Len=1400"
"1081","1.135335","57.102.52.10","","2941","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2941  >  80 Len=1400"
"1082","1.136387","96.139.134.125","","2942","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2942  >  80 Len=1400"
"1083","1.137439","131.204.208.68","","2943","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2943  >  80 Len=1400"
"1084","1.138489","251.77.182.88","","2944","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2944  >  80 Len=1400"
"1085","1.139539","81.200.27.150","","2945","192.168.100.50","","80","H.248","1442","","","","","","64","1428","","1408","2945  >  80 Len=1400"
"1086","1.140589","110.143.39.156","","2946","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2946  >  80 Len=1400"
"1087","1.141639","18.223.215.126","","2947","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2947  >  80 Len=1400"
"1088","1.142689","32.68.33.200","","2948","192.168.100.50","","80","WSP","1442","","","","","","64","1428","","1408","WSP Extended Get Method 8 (0x58) XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX[Malformed Packet]"
"1089","1.143739","52.186.26.106","","2949","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","WTLS"
"1090","1.144789","10.57.179.27","","2950","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2950  >  80 Len=1400"
"1091","1.145840","141.158.227.209","","2951","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2951  >  80 Len=1400"
"1092","1.146904","33.18.238.10","","2952","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2952  >  80 Len=1400"
"1093","1.147953","25.132.140.186","","2953","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2953  >  80 Len=1400"
"1094","1.149006","96.46.74.209","","2954","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2954  >  80 Len=1400"
"1095","1.150057","63.26.236.227","","2955","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2955  >  80 Len=1400"
"1096","1.151109","211.115.102.75","","2956","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2956  >  80 Len=1400"
"1097","1.152159","200.238.94.156","","2957","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2957  >  80 Len=1400"
"1098","1.153211","26.143.100.131","","2958","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2958  >  80 Len=1400"
"1099","1.154261","166.20.87.216","","2959","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2959  >  80 Len=1400"
"1100","1.155312","226.79.210.46","","2960","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2960  >  80 Len=1400"
"1101","1.156363","31.209.197.126","","2961","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2961  >  80 Len=1400"
"1102","1.157414","185.186.33.246","","2962","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2962  >  80 Len=1400"
"1103","1.158464","75.103.223.46","","2963","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2963  >  80 Len=1400"
"1104","1.159515","224.165.9.75","","2964","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2964  >  80 Len=1400"
"1105","1.160565","163.47.31.119","","2965","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2965  >  80 Len=1400"
"1106","1.161622","166.216.153.227","","2966","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2966  >  80 Len=1400"
"1107","1.162673","161.1.202.210","","2967","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2967  >  80 Len=1400"
"1108","1.163725","134.251.68.157","","2968","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2968  >  80 Len=1400"
"1109","1.164776","226.69.121.216","","2969","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2969  >  80 Len=1400"
"1110","1.165827","143.182.216.96","","2970","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2970  >  80 Len=1400"
"1111","1.166879","21.241.106.204","","2971","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2971  >  80 Len=1400"
"1112","1.167930","16.42.221.179","","2972","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2972  >  80 Len=1400"
"1113","1.168981","144.204.75.109","","2973","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2973  >  80 Len=1400"
"1114","1.170033","106.68.187.98","","2974","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2974  >  80 Len=1400"
"1115","1.171083","100.74.117.239","","2975","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2975  >  80 Len=1400"
"1116","1.172132","109.106.144.187","","2976","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2976  >  80 Len=1400"
"1117","1.173184","200.25.115.245","","2977","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2977  >  80 Len=1400"
"1118","1.174237","22.68.182.82","","2978","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2978  >  80 Len=1400"
"1119","1.175286","7.117.177.229","","2979","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2979  >  80 Len=1400"
"1120","1.176338","185.129.80.164","","2980","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2980  >  80 Len=1400"
"1121","1.177388","228.145.83.177","","2981","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2981  >  80 Len=1400"
"1122","1.178439","165.194.185.169","","2982","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2982  >  80 Len=1400"
"1123","1.179489","132.208.226.155","","2983","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2983  >  80 Len=1400"
"1124","1.180539","64.210.59.51","","2984","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2984  >  80 Len=1400"
"1125","1.181590","56.168.56.106","","2985","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2985  >  80 Len=1400"
"1126","1.182641","227.75.106.223","","2986","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2986  >  80 Len=1400"
"1127","1.183692","15.162.171.83","","2987","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2987  >  80 Len=1400"
"1128","1.184743","245.158.156.150","","2988","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2988  >  80 Len=1400"
"1129","1.185821","110.251.231.220","","2989","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2989  >  80 Len=1400"
"1130","1.186874","49.75.52.76","","2990","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2990  >  80 Len=1400"
"1131","1.187923","204.6.221.100","","2991","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2991  >  80 Len=1400"
"1132","1.188981","45.52.144.230","","2992","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2992  >  80 Len=1400"
"1133","1.190039","10.203.102.56","","2993","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2993  >  80 Len=1400"
"1134","1.191087","10.27.161.138","","2994","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2994  >  80 Len=1400"
"1135","1.192149","126.63.168.226","","2995","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2995  >  80 Len=1400"
"1136","1.193197","110.10.46.228","","2996","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2996  >  80 Len=1400"
"1137","1.194249","139.249.200.157","","2997","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2997  >  80 Len=1400"
"1138","1.195300","32.140.165.231","","2998","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2998  >  80 Len=1400"
"1139","1.196350","251.49.31.239","","2999","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","2999  >  80 Len=1400"
"1140","1.197399","208.121.77.187","","3000","192.168.100.50","","80","DIS","1442","","","","","","64","1428","","1408","PDUType: 88 \t Unknown"
"1141","1.198448","75.27.168.162","","3001","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3001  >  80 Len=1400"
"1142","1.199498","204.155.216.102","","3002","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3002  >  80 Len=1400"
"1143","1.200547","31.106.27.141","","3003","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3003  >  80 Len=1400"
"1144","1.201597","208.20.213.47","","3004","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3004  >  80 Len=1400"
"1145","1.202647","202.97.141.196","","3005","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3005  >  80 Len=1400"
"1146","1.203696","182.141.202.109","","3006","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3006  >  80 Len=1400"
"1147","1.204750","187.189.9.171","","3007","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3007  >  80 Len=1400"
"1148","1.205801","68.68.27.7","","3008","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3008  >  80 Len=1400"
"1149","1.206850","115.68.203.74","","3009","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3009  >  80 Len=1400"
"1150","1.207900","200.232.56.0","","3010","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3010  >  80 Len=1400"
"1151","1.208950","207.56.204.74","","3011","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3011  >  80 Len=1400"
"1152","1.210001","183.97.231.113","","3012","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3012  >  80 Len=1400"
"1153","1.211053","170.106.96.57","","3013","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3013  >  80 Len=1400"
"1154","1.212102","39.224.196.22","","3014","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3014  >  80 Len=1400"
"1155","1.213152","161.113.171.186","","3015","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3015  >  80 Len=1400"
"1156","1.214203","169.0.162.209","","3016","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3016  >  80 Len=1400"
"1157","1.215253","224.141.32.134","","3017","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3017  >  80 Len=1400"
"1158","1.216302","75.144.239.143","","3018","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3018  >  80 Len=1400"
"1159","1.217356","108.63.131.15","","3019","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3019  >  80 Len=1400"
"1160","1.218406","85.231.31.117","","3020","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3020  >  80 Len=1400"
"1161","1.219456","253.66.186.168","","3021","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3021  >  80 Len=1400"
"1162","1.220506","134.186.76.155","","3022","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3022  >  80 Len=1400"
"1163","1.221555","200.39.251.141","","3023","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3023  >  80 Len=1400"
"1164","1.222605","145.189.80.25","","3024","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3024  >  80 Len=1400"
"1165","1.223655","161.155.129.162","","3025","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3025  >  80 Len=1400"
"1166","1.224703","45.122.131.96","","3026","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3026  >  80 Len=1400"
"1167","1.225757","121.46.51.28","","3027","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3027  >  80 Len=1400"
"1168","1.226806","21.144.194.126","","3028","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3028  >  80 Len=1400"
"1169","1.227856","196.141.198.208","","3029","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3029  >  80 Len=1400"
"1170","1.228906","229.198.68.180","","3030","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3030  >  80 Len=1400"
"1171","1.229960","209.69.42.57","","3031","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3031  >  80 Len=1400"
"1172","1.231012","27.161.251.179","","3032","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3032  >  80 Len=1400"
"1173","1.232064","181.163.208.236","","3033","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3033  >  80 Len=1400"
"1174","1.233113","145.216.171.126","","3034","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3034  >  80 Len=1400"
"1175","1.234163","139.100.155.75","","3035","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3035  >  80 Len=1400"
"1176","1.235212","162.155.31.134","","3036","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3036  >  80 Len=1400"
"1177","1.236262","200.179.45.220","","3037","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3037  >  80 Len=1400"
"1178","1.237312","228.195.187.200","","3038","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3038  >  80 Len=1400"
"1179","1.238362","59.46.221.79","","3039","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3039  >  80 Len=1400"
"1180","1.239411","132.109.253.52","","3040","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3040  >  80 Len=1400"
"1181","1.240461","85.169.168.165","","3041","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3041  >  80 Len=1400"
"1182","1.241511","27.181.241.229","","3042","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3042  >  80 Len=1400"
"1183","1.242563","239.143.31.204","","3043","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3043  >  80 Len=1400"
"1184","1.243613","80.180.135.146","","3044","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3044  >  80 Len=1400"
"1185","1.244662","63.68.27.171","","3045","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3045  >  80 Len=1400"
"1186","1.245712","155.197.186.239","","3046","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3046  >  80 Len=1400"
"1187","1.246762","85.87.132.241","","3047","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3047  >  80 Len=1400"
"1188","1.247812","128.77.181.107","","3048","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3048  >  80 Len=1400"
"1189","1.248861","7.143.165.12","","3049","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3049  >  80 Len=1400"
"1190","1.249909","167.129.126.135","","3050","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3050  >  80 Len=1400"
"1191","1.250960","27.187.204.138","","3051","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3051  >  80 Len=1400"
"1192","1.252012","87.106.141.248","","3052","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3052  >  80 Len=1400"
"1193","1.253064","27.228.87.186","","3053","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3053  >  80 Len=1400"
"1194","1.254114","66.239.47.186","","3054","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3054  >  80 Len=1400"
"1195","1.255167","121.134.59.211","","3055","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3055  >  80 Len=1400"
"1196","1.256216","168.197.6.160","","3056","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3056  >  80 Len=1400"
"1197","1.257269","155.45.140.162","","3057","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3057  >  80 Len=1400"
"1198","1.258320","144.26.42.70","","3058","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3058  >  80 Len=1400"
"1199","1.259369","6.150.66.122","","3059","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3059  >  80 Len=1400"
"1200","1.260418","56.167.180.208","","3060","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3060  >  80 Len=1400"
"1201","1.261468","21.103.69.25","","3061","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3061  >  80 Len=1400"
"1202","1.262517","33.198.42.39","","3062","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3062  >  80 Len=1400"
"1203","1.263566","146.103.107.28","","3063","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3063  >  80 Len=1400"
"1204","1.264616","227.182.172.46","","3064","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3064  >  80 Len=1400"
"1205","1.265666","132.141.236.180","","3065","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3065  >  80 Len=1400"
"1206","1.266716","186.96.210.97","","3066","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3066  >  80 Len=1400"
"1207","1.267769","125.185.27.96","","3067","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3067  >  80 Len=1400"
"1208","1.268819","52.182.227.153","","3068","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3068  >  80 Len=1400"
"1209","1.269869","216.86.224.185","","3069","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3069  >  80 Len=1400"
"1210","1.270919","239.165.194.68","","3070","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3070  >  80 Len=1400"
"1211","1.271977","80.83.125.210","","3071","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3071  >  80 Len=1400"
"1212","1.273031","31.125.68.140","","3072","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3072  >  80 Len=1400"
"1213","1.274080","69.186.185.163","","3073","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3073  >  80 Len=1400"
"1214","1.275128","76.182.59.94","","3074","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3074  >  80 Len=1400"
"1215","1.276179","56.39.68.224","","3075","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3075  >  80 Len=1400"
"1216","1.277229","227.81.75.132","","3076","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3076  >  80 Len=1400"
"1217","1.278278","207.51.6.162","","3077","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3077  >  80 Len=1400"
"1218","1.279329","106.182.165.28","","3078","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3078  >  80 Len=1400"
"1219","1.280383","216.96.16.251","","3079","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3079  >  80 Len=1400"
"1220","1.281433","117.81.186.129","","3080","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3080  >  80 Len=1400"
"1221","1.282484","119.211.181.180","","3081","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3081  >  80 Len=1400"
"1222","1.283534","221.100.116.109","","3082","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3082  >  80 Len=1400"
"1223","1.284583","16.157.126.115","","3083","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3083  >  80 Len=1400"
"1224","1.285633","103.158.46.153","","3084","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3084  >  80 Len=1400"
"1225","1.286682","119.26.81.134","","3085","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3085  >  80 Len=1400"
"1226","1.287732","158.49.204.227","","3086","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3086  >  80 Len=1400"
"1227","1.288784","200.83.248.231","","3087","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3087  >  80 Len=1400"
"1228","1.289835","140.100.12.197","","3088","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3088  >  80 Len=1400"
"1229","1.290884","206.28.75.239","","3089","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3089  >  80 Len=1400"
"1230","1.291935","232.197.194.1","","3090","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3090  >  80 Len=1400"
"1231","1.292998","155.161.26.117","","3091","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3091  >  80 Len=1400"
"1232","1.294050","185.206.138.81","","3092","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3092  >  80 Len=1400"
"1233","1.295100","157.94.74.189","","3093","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3093  >  80 Len=1400"
"1234","1.296150","33.227.85.227","","3094","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3094  >  80 Len=1400"
"1235","1.297200","153.25.6.22","","3095","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3095  >  80 Len=1400"
"1236","1.298249","96.47.161.121","","3096","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3096  >  80 Len=1400"
"1237","1.299298","6.86.253.96","","3097","192.168.100.50","","80","UDP","1442","","","","","","64","1428","","1408","3097  >  80 Len=1400"
