"No.","Time","Source","Source Port","Source Port","Destination","Destination Port","Destination Port","Protocol","Length","Flags","Sequence Number","Acknowledgment Number","Window","Type","Time to Live","Total Length","Code","Length","Info"
"1564","17.875159","10.40.219.42","42582","","10.40.201.225","726","","TCP","54","0x001","1","0","1024","","56","40","","","42582  >  726 [FIN] Seq=1 Win=1024 Len=0"
"1565","17.875176","10.40.219.42","42582","","10.40.201.225","8011","","TCP","54","0x001","1","0","1024","","58","40","","","42582  >  8011 [FIN] Seq=1 Win=1024 Len=0"
"1566","17.875183","10.40.219.42","42582","","10.40.201.225","19801","","TCP","54","0x001","1","0","1024","","41","40","","","42582  >  19801 [FIN] Seq=1 Win=1024 Len=0"
"1567","17.886282","10.40.219.42","42582","","10.40.201.225","1088","","TCP","54","0x001","1","0","1024","","50","40","","","42582  >  1088 [FIN] Seq=1 Win=1024 Len=0"
"1568","17.975330","10.40.219.42","42581","","10.40.201.225","5190","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  5190 [FIN] Seq=1 Win=1024 Len=0"
"1569","17.986626","10.40.219.42","42581","","10.40.201.225","7741","","TCP","54","0x001","1","0","1024","","56","40","","","42581  >  7741 [FIN] Seq=1 Win=1024 Len=0"
"1570","17.986725","10.40.219.42","42581","","10.40.201.225","1034","","TCP","54","0x001","1","0","1024","","50","40","","","42581  >  1034 [FIN] Seq=1 Win=1024 Len=0"
"1571","17.986726","10.40.219.42","42581","","10.40.201.225","1000","","TCP","54","0x001","1","0","1024","","59","40","","","42581  >  1000 [FIN] Seq=1 Win=1024 Len=0"
"1572","17.986726","10.40.219.42","42581","","10.40.201.225","1277","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  1277 [FIN] Seq=1 Win=1024 Len=0"
"1573","17.986727","10.40.219.42","42581","","10.40.201.225","1024","","TCP","54","0x001","1","0","1024","","55","40","","","42581  >  1024 [FIN] Seq=1 Win=1024 Len=0"
"1574","17.986794","10.40.219.42","42581","","10.40.201.225","1064","","TCP","54","0x001","1","0","1024","","49","40","","","42581  >  1064 [FIN] Seq=1 Win=1024 Len=0"
"1575","17.986795","10.40.219.42","42581","","10.40.201.225","8200","","TCP","54","0x001","1","0","1024","","46","40","","","42581  >  8200 [FIN] Seq=1 Win=1024 Len=0"
"1576","17.986879","10.40.219.42","42581","","10.40.201.225","9103","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  9103 [FIN] Seq=1 Win=1024 Len=0"
"1577","17.986880","10.40.219.42","42581","","10.40.201.225","1001","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  1001 [FIN] Seq=1 Win=1024 Len=0"
"1578","18.086105","10.40.219.42","42582","","10.40.201.225","5190","","TCP","54","0x001","1","0","1024","","44","40","","","42582  >  5190 [FIN] Seq=1 Win=1024 Len=0"
"1579","18.097446","10.40.219.42","42582","","10.40.201.225","1001","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  1001 [FIN] Seq=1 Win=1024 Len=0"
"1580","18.097447","10.40.219.42","42582","","10.40.201.225","9103","","TCP","54","0x001","1","0","1024","","52","40","","","42582  >  9103 [FIN] Seq=1 Win=1024 Len=0"
"1581","18.097521","10.40.219.42","42582","","10.40.201.225","8200","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  8200 [FIN] Seq=1 Win=1024 Len=0"
"1582","18.097522","10.40.219.42","42582","","10.40.201.225","1064","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  1064 [FIN] Seq=1 Win=1024 Len=0"
"1583","18.097522","10.40.219.42","42582","","10.40.201.225","1024","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  1024 [FIN] Seq=1 Win=1024 Len=0"
"1584","18.097523","10.40.219.42","42582","","10.40.201.225","1277","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  1277 [FIN] Seq=1 Win=1024 Len=0"
"1585","18.097523","10.40.219.42","42582","","10.40.201.225","1000","","TCP","54","0x001","1","0","1024","","42","40","","","42582  >  1000 [FIN] Seq=1 Win=1024 Len=0"
"1586","18.097523","10.40.219.42","42582","","10.40.201.225","1034","","TCP","54","0x001","1","0","1024","","46","40","","","42582  >  1034 [FIN] Seq=1 Win=1024 Len=0"
"1587","18.097550","10.40.219.42","42582","","10.40.201.225","7741","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  7741 [FIN] Seq=1 Win=1024 Len=0"
"1588","18.186232","10.40.219.42","42581","","10.40.201.225","8180","","TCP","54","0x001","1","0","1024","","54","40","","","42581  >  8180 [FIN] Seq=1 Win=1024 Len=0"
"1589","18.208572","10.40.219.42","42581","","10.40.201.225","10082","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  10082 [FIN] Seq=1 Win=1024 Len=0"
"1590","18.208649","10.40.219.42","42581","","10.40.201.225","5815","","TCP","54","0x001","1","0","1024","","51","40","","","42581  >  5815 [FIN] Seq=1 Win=1024 Len=0"
"1591","18.208650","10.40.219.42","42581","","10.40.201.225","1309","","TCP","54","0x001","1","0","1024","","48","40","","","42581  >  1309 [FIN] Seq=1 Win=1024 Len=0"
"1592","18.208650","10.40.219.42","42581","","10.40.201.225","666","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  666 [FIN] Seq=1 Win=1024 Len=0"
"1593","18.208712","10.40.219.42","42581","","10.40.201.225","1352","","TCP","54","0x001","1","0","1024","","49","40","","","42581  >  1352 [FIN] Seq=1 Win=1024 Len=0"
"1594","18.208720","10.40.219.42","42581","","10.40.201.225","56737","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  56737 [FIN] Seq=1 Win=1024 Len=0"
"1595","18.208737","10.40.219.42","42581","","10.40.201.225","1089","","TCP","54","0x001","1","0","1024","","51","40","","","42581  >  1089 [FIN] Seq=1 Win=1024 Len=0"
"1596","18.208759","10.40.219.42","42581","","10.40.201.225","10025","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  10025 [FIN] Seq=1 Win=1024 Len=0"
"1597","18.208782","10.40.219.42","42581","","10.40.201.225","10003","","TCP","54","0x001","1","0","1024","","37","40","","","42581  >  10003 [FIN] Seq=1 Win=1024 Len=0"
"1598","18.297229","10.40.219.42","42582","","10.40.201.225","8180","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  8180 [FIN] Seq=1 Win=1024 Len=0"
"1599","18.319336","10.40.219.42","42582","","10.40.201.225","10003","","TCP","54","0x001","1","0","1024","","42","40","","","42582  >  10003 [FIN] Seq=1 Win=1024 Len=0"
"1600","18.319416","10.40.219.42","42582","","10.40.201.225","10025","","TCP","54","0x001","1","0","1024","","55","40","","","42582  >  10025 [FIN] Seq=1 Win=1024 Len=0"
"1601","18.319417","10.40.219.42","42582","","10.40.201.225","1089","","TCP","54","0x001","1","0","1024","","40","40","","","42582  >  1089 [FIN] Seq=1 Win=1024 Len=0"
"1602","18.319439","10.40.219.42","42582","","10.40.201.225","56737","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  56737 [FIN] Seq=1 Win=1024 Len=0"
"1603","18.319494","10.40.219.42","42582","","10.40.201.225","1352","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  1352 [FIN] Seq=1 Win=1024 Len=0"
"1604","18.319494","10.40.219.42","42582","","10.40.201.225","666","","TCP","54","0x001","1","0","1024","","45","40","","","42582  >  666 [FIN] Seq=1 Win=1024 Len=0"
"1605","18.319495","10.40.219.42","42582","","10.40.201.225","1309","","TCP","54","0x001","1","0","1024","","41","40","","","42582  >  1309 [FIN] Seq=1 Win=1024 Len=0"
"1606","18.319507","10.40.219.42","42582","","10.40.201.225","5815","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  5815 [FIN] Seq=1 Win=1024 Len=0"
"1607","18.319536","10.40.219.42","42582","","10.40.201.225","10082","","TCP","54","0x001","1","0","1024","","42","40","","","42582  >  10082 [FIN] Seq=1 Win=1024 Len=0"
"1608","18.407620","10.40.219.42","42581","","10.40.201.225","10778","","TCP","54","0x001","1","0","1024","","53","40","","","42581  >  10778 [FIN] Seq=1 Win=1024 Len=0"
"1609","18.429920","10.40.219.42","42581","","10.40.201.225","27715","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  27715 [FIN] Seq=1 Win=1024 Len=0"
"1610","18.429921","10.40.219.42","42581","","10.40.201.225","5666","","TCP","54","0x001","1","0","1024","","53","40","","","42581  >  5666 [FIN] Seq=1 Win=1024 Len=0"
"1611","18.429921","10.40.219.42","42581","","10.40.201.225","2111","","TCP","54","0x001","1","0","1024","","42","40","","","42581  >  2111 [FIN] Seq=1 Win=1024 Len=0"
"1612","18.429999","10.40.219.42","42581","","10.40.201.225","3301","","TCP","54","0x001","1","0","1024","","56","40","","","42581  >  3301 [FIN] Seq=1 Win=1024 Len=0"
"1613","18.429999","10.40.219.42","42581","","10.40.201.225","3766","","TCP","54","0x001","1","0","1024","","38","40","","","42581  >  3766 [FIN] Seq=1 Win=1024 Len=0"
"1614","18.429999","10.40.219.42","42581","","10.40.201.225","6779","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  6779 [FIN] Seq=1 Win=1024 Len=0"
"1615","18.430000","10.40.219.42","42581","","10.40.201.225","9001","","TCP","54","0x001","1","0","1024","","48","40","","","42581  >  9001 [FIN] Seq=1 Win=1024 Len=0"
"1616","18.430000","10.40.219.42","42581","","10.40.201.225","515","","TCP","54","0x001","1","0","1024","","46","40","","","42581  >  515 [FIN] Seq=1 Win=1024 Len=0"
"1617","18.430001","10.40.219.42","42581","","10.40.201.225","2041","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  2041 [FIN] Seq=1 Win=1024 Len=0"
"1618","18.517528","10.40.219.42","42582","","10.40.201.225","10778","","TCP","54","0x001","1","0","1024","","44","40","","","42582  >  10778 [FIN] Seq=1 Win=1024 Len=0"
"1619","18.539823","10.40.219.42","42582","","10.40.201.225","2041","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  2041 [FIN] Seq=1 Win=1024 Len=0"
"1620","18.539891","10.40.219.42","42582","","10.40.201.225","515","","TCP","54","0x001","1","0","1024","","46","40","","","42582  >  515 [FIN] Seq=1 Win=1024 Len=0"
"1621","18.539892","10.40.219.42","42582","","10.40.201.225","9001","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  9001 [FIN] Seq=1 Win=1024 Len=0"
"1622","18.539892","10.40.219.42","42582","","10.40.201.225","6779","","TCP","54","0x001","1","0","1024","","58","40","","","42582  >  6779 [FIN] Seq=1 Win=1024 Len=0"
"1623","18.539892","10.40.219.42","42582","","10.40.201.225","3766","","TCP","54","0x001","1","0","1024","","52","40","","","42582  >  3766 [FIN] Seq=1 Win=1024 Len=0"
"1624","18.539893","10.40.219.42","42582","","10.40.201.225","3301","","TCP","54","0x001","1","0","1024","","52","40","","","42582  >  3301 [FIN] Seq=1 Win=1024 Len=0"
"1625","18.539919","10.40.219.42","42582","","10.40.201.225","2111","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  2111 [FIN] Seq=1 Win=1024 Len=0"
"1626","18.539919","10.40.219.42","42582","","10.40.201.225","5666","","TCP","54","0x001","1","0","1024","","55","40","","","42582  >  5666 [FIN] Seq=1 Win=1024 Len=0"
"1627","18.539928","10.40.219.42","42582","","10.40.201.225","27715","","TCP","54","0x001","1","0","1024","","39","40","","","42582  >  27715 [FIN] Seq=1 Win=1024 Len=0"
"1628","18.628037","10.40.219.42","42581","","10.40.201.225","28201","","TCP","54","0x001","1","0","1024","","58","40","","","42581  >  28201 [FIN] Seq=1 Win=1024 Len=0"
"1629","18.649053","10.40.219.42","42581","","10.40.201.225","8087","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  8087 [FIN] Seq=1 Win=1024 Len=0"
"1630","18.649768","10.40.219.42","42581","","10.40.201.225","9011","","TCP","54","0x001","1","0","1024","","43","40","","","42581  >  9011 [FIN] Seq=1 Win=1024 Len=0"
"1631","18.649769","10.40.219.42","42581","","10.40.201.225","1040","","TCP","54","0x001","1","0","1024","","46","40","","","42581  >  1040 [FIN] Seq=1 Win=1024 Len=0"
"1632","18.649769","10.40.219.42","42581","","10.40.201.225","9618","","TCP","54","0x001","1","0","1024","","50","40","","","42581  >  9618 [FIN] Seq=1 Win=1024 Len=0"
"1633","18.649770","10.40.219.42","42581","","10.40.201.225","7800","","TCP","54","0x001","1","0","1024","","48","40","","","42581  >  7800 [FIN] Seq=1 Win=1024 Len=0"
"1634","18.649770","10.40.219.42","42581","","10.40.201.225","9876","","TCP","54","0x001","1","0","1024","","49","40","","","42581  >  9876 [FIN] Seq=1 Win=1024 Len=0"
"1635","18.649770","10.40.219.42","42581","","10.40.201.225","17","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  17 [FIN] Seq=1 Win=1024 Len=0"
"1636","18.649771","10.40.219.42","42581","","10.40.201.225","9","","TCP","54","0x001","1","0","1024","","54","40","","","42581  >  9 [FIN] Seq=1 Win=1024 Len=0"
"1637","18.649771","10.40.219.42","42581","","10.40.201.225","1111","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  1111 [FIN] Seq=1 Win=1024 Len=0"
"1638","18.738056","10.40.219.42","42582","","10.40.201.225","28201","","TCP","54","0x001","1","0","1024","","47","40","","","42582  >  28201 [FIN] Seq=1 Win=1024 Len=0"
"1639","18.759159","10.40.219.42","42582","","10.40.201.225","1111","","TCP","54","0x001","1","0","1024","","54","40","","","42582  >  1111 [FIN] Seq=1 Win=1024 Len=0"
"1640","18.759160","10.40.219.42","42582","","10.40.201.225","9","","TCP","54","0x001","1","0","1024","","39","40","","","42582  >  9 [FIN] Seq=1 Win=1024 Len=0"
"1641","18.759231","10.40.219.42","42582","","10.40.201.225","17","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  17 [FIN] Seq=1 Win=1024 Len=0"
"1642","18.759231","10.40.219.42","42582","","10.40.201.225","9876","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  9876 [FIN] Seq=1 Win=1024 Len=0"
"1643","18.759231","10.40.219.42","42582","","10.40.201.225","7800","","TCP","54","0x001","1","0","1024","","52","40","","","42582  >  7800 [FIN] Seq=1 Win=1024 Len=0"
"1644","18.759232","10.40.219.42","42582","","10.40.201.225","9618","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  9618 [FIN] Seq=1 Win=1024 Len=0"
"1645","18.759232","10.40.219.42","42582","","10.40.201.225","1040","","TCP","54","0x001","1","0","1024","","56","40","","","42582  >  1040 [FIN] Seq=1 Win=1024 Len=0"
"1646","18.759233","10.40.219.42","42582","","10.40.201.225","9011","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  9011 [FIN] Seq=1 Win=1024 Len=0"
"1647","18.759259","10.40.219.42","42582","","10.40.201.225","8087","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  8087 [FIN] Seq=1 Win=1024 Len=0"
"1648","18.847784","10.40.219.42","42581","","10.40.201.225","3261","","TCP","54","0x001","1","0","1024","","37","40","","","42581  >  3261 [FIN] Seq=1 Win=1024 Len=0"
"1649","18.869921","10.40.219.42","42581","","10.40.201.225","24","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  24 [FIN] Seq=1 Win=1024 Len=0"
"1650","18.869997","10.40.219.42","42581","","10.40.201.225","999","","TCP","54","0x001","1","0","1024","","56","40","","","42581  >  999 [FIN] Seq=1 Win=1024 Len=0"
"1651","18.869998","10.40.219.42","42581","","10.40.201.225","4129","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  4129 [FIN] Seq=1 Win=1024 Len=0"
"1652","18.870009","10.40.219.42","42581","","10.40.201.225","6129","","TCP","54","0x001","1","0","1024","","55","40","","","42581  >  6129 [FIN] Seq=1 Win=1024 Len=0"
"1653","18.870022","10.40.219.42","42581","","10.40.201.225","1104","","TCP","54","0x001","1","0","1024","","54","40","","","42581  >  1104 [FIN] Seq=1 Win=1024 Len=0"
"1654","18.870040","10.40.219.42","42581","","10.40.201.225","9900","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  9900 [FIN] Seq=1 Win=1024 Len=0"
"1655","18.870046","10.40.219.42","42581","","10.40.201.225","32773","","TCP","54","0x001","1","0","1024","","53","40","","","42581  >  32773 [FIN] Seq=1 Win=1024 Len=0"
"1656","18.870077","10.40.219.42","42581","","10.40.201.225","58080","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  58080 [FIN] Seq=1 Win=1024 Len=0"
"1657","18.870078","10.40.219.42","42581","","10.40.201.225","720","","TCP","54","0x001","1","0","1024","","59","40","","","42581  >  720 [FIN] Seq=1 Win=1024 Len=0"
"1658","18.958910","10.40.219.42","42582","","10.40.201.225","3261","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  3261 [FIN] Seq=1 Win=1024 Len=0"
"1659","18.981054","10.40.219.42","42582","","10.40.201.225","720","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  720 [FIN] Seq=1 Win=1024 Len=0"
"1660","18.981054","10.40.219.42","42582","","10.40.201.225","58080","","TCP","54","0x001","1","0","1024","","40","40","","","42582  >  58080 [FIN] Seq=1 Win=1024 Len=0"
"1661","18.981055","10.40.219.42","42582","","10.40.201.225","32773","","TCP","54","0x001","1","0","1024","","54","40","","","42582  >  32773 [FIN] Seq=1 Win=1024 Len=0"
"1662","18.981129","10.40.219.42","42582","","10.40.201.225","9900","","TCP","54","0x001","1","0","1024","","45","40","","","42582  >  9900 [FIN] Seq=1 Win=1024 Len=0"
"1663","18.981130","10.40.219.42","42582","","10.40.201.225","1104","","TCP","54","0x001","1","0","1024","","45","40","","","42582  >  1104 [FIN] Seq=1 Win=1024 Len=0"
"1664","18.981130","10.40.219.42","42582","","10.40.201.225","6129","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  6129 [FIN] Seq=1 Win=1024 Len=0"
"1665","18.981130","10.40.219.42","42582","","10.40.201.225","4129","","TCP","54","0x001","1","0","1024","","47","40","","","42582  >  4129 [FIN] Seq=1 Win=1024 Len=0"
"1666","18.981131","10.40.219.42","42582","","10.40.201.225","999","","TCP","54","0x001","1","0","1024","","47","40","","","42582  >  999 [FIN] Seq=1 Win=1024 Len=0"
"1667","18.981131","10.40.219.42","42582","","10.40.201.225","24","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  24 [FIN] Seq=1 Win=1024 Len=0"
"1668","19.070002","10.40.219.42","42581","","10.40.201.225","2106","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  2106 [FIN] Seq=1 Win=1024 Len=0"
"1669","19.092315","10.40.219.42","42581","","10.40.201.225","1213","","TCP","54","0x001","1","0","1024","","49","40","","","42581  >  1213 [FIN] Seq=1 Win=1024 Len=0"
"1670","19.092316","10.40.219.42","42581","","10.40.201.225","20005","","TCP","54","0x001","1","0","1024","","37","40","","","42581  >  20005 [FIN] Seq=1 Win=1024 Len=0"
"1671","19.092316","10.40.219.42","42581","","10.40.201.225","15742","","TCP","54","0x001","1","0","1024","","48","40","","","42581  >  15742 [FIN] Seq=1 Win=1024 Len=0"
"1672","19.092392","10.40.219.42","42581","","10.40.201.225","61532","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  61532 [FIN] Seq=1 Win=1024 Len=0"
"1673","19.092392","10.40.219.42","42581","","10.40.201.225","11967","","TCP","54","0x001","1","0","1024","","56","40","","","42581  >  11967 [FIN] Seq=1 Win=1024 Len=0"
"1674","19.092393","10.40.219.42","42581","","10.40.201.225","1198","","TCP","54","0x001","1","0","1024","","57","40","","","42581  >  1198 [FIN] Seq=1 Win=1024 Len=0"
"1675","19.092393","10.40.219.42","42581","","10.40.201.225","1052","","TCP","54","0x001","1","0","1024","","58","40","","","42581  >  1052 [FIN] Seq=1 Win=1024 Len=0"
"1676","19.092394","10.40.219.42","42581","","10.40.201.225","1322","","TCP","54","0x001","1","0","1024","","38","40","","","42581  >  1322 [FIN] Seq=1 Win=1024 Len=0"
"1677","19.092394","10.40.219.42","42581","","10.40.201.225","1187","","TCP","54","0x001","1","0","1024","","56","40","","","42581  >  1187 [FIN] Seq=1 Win=1024 Len=0"
"1678","19.181170","10.40.219.42","42582","","10.40.201.225","2106","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  2106 [FIN] Seq=1 Win=1024 Len=0"
"1679","19.203387","10.40.219.42","42582","","10.40.201.225","1187","","TCP","54","0x001","1","0","1024","","54","40","","","42582  >  1187 [FIN] Seq=1 Win=1024 Len=0"
"1680","19.203466","10.40.219.42","42582","","10.40.201.225","1322","","TCP","54","0x001","1","0","1024","","53","40","","","42582  >  1322 [FIN] Seq=1 Win=1024 Len=0"
"1681","19.203467","10.40.219.42","42582","","10.40.201.225","1052","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  1052 [FIN] Seq=1 Win=1024 Len=0"
"1682","19.203467","10.40.219.42","42582","","10.40.201.225","1198","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  1198 [FIN] Seq=1 Win=1024 Len=0"
"1683","19.203528","10.40.219.42","42582","","10.40.201.225","11967","","TCP","54","0x001","1","0","1024","","54","40","","","42582  >  11967 [FIN] Seq=1 Win=1024 Len=0"
"1684","19.203528","10.40.219.42","42582","","10.40.201.225","61532","","TCP","54","0x001","1","0","1024","","45","40","","","42582  >  61532 [FIN] Seq=1 Win=1024 Len=0"
"1685","19.203528","10.40.219.42","42582","","10.40.201.225","15742","","TCP","54","0x001","1","0","1024","","49","40","","","42582  >  15742 [FIN] Seq=1 Win=1024 Len=0"
"1686","19.203529","10.40.219.42","42582","","10.40.201.225","20005","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  20005 [FIN] Seq=1 Win=1024 Len=0"
"1687","19.203529","10.40.219.42","42582","","10.40.201.225","1213","","TCP","54","0x001","1","0","1024","","39","40","","","42582  >  1213 [FIN] Seq=1 Win=1024 Len=0"
"1688","19.281389","10.40.219.42","42581","","10.40.201.225","1087","","TCP","54","0x001","1","0","1024","","58","40","","","42581  >  1087 [FIN] Seq=1 Win=1024 Len=0"
"1689","19.303837","10.40.219.42","42581","","10.40.201.225","1047","","TCP","54","0x001","1","0","1024","","50","40","","","42581  >  1047 [FIN] Seq=1 Win=1024 Len=0"
"1690","19.303838","10.40.219.42","42581","","10.40.201.225","2399","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  2399 [FIN] Seq=1 Win=1024 Len=0"
"1691","19.303911","10.40.219.42","42581","","10.40.201.225","5225","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  5225 [FIN] Seq=1 Win=1024 Len=0"
"1692","19.303911","10.40.219.42","42581","","10.40.201.225","12265","","TCP","54","0x001","1","0","1024","","58","40","","","42581  >  12265 [FIN] Seq=1 Win=1024 Len=0"
"1693","19.303912","10.40.219.42","42581","","10.40.201.225","1022","","TCP","54","0x001","1","0","1024","","50","40","","","42581  >  1022 [FIN] Seq=1 Win=1024 Len=0"
"1694","19.303912","10.40.219.42","42581","","10.40.201.225","5200","","TCP","54","0x001","1","0","1024","","43","40","","","42581  >  5200 [FIN] Seq=1 Win=1024 Len=0"
"1695","19.303913","10.40.219.42","42581","","10.40.201.225","4550","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  4550 [FIN] Seq=1 Win=1024 Len=0"
"1696","19.303913","10.40.219.42","42581","","10.40.201.225","34572","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  34572 [FIN] Seq=1 Win=1024 Len=0"
"1697","19.303913","10.40.219.42","42581","","10.40.201.225","7402","","TCP","54","0x001","1","0","1024","","50","40","","","42581  >  7402 [FIN] Seq=1 Win=1024 Len=0"
"1698","19.392421","10.40.219.42","42582","","10.40.201.225","1087","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  1087 [FIN] Seq=1 Win=1024 Len=0"
"1699","19.414765","10.40.219.42","42582","","10.40.201.225","7402","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  7402 [FIN] Seq=1 Win=1024 Len=0"
"1700","19.414766","10.40.219.42","42582","","10.40.201.225","34572","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  34572 [FIN] Seq=1 Win=1024 Len=0"
"1701","19.414767","10.40.219.42","42582","","10.40.201.225","4550","","TCP","54","0x001","1","0","1024","","58","40","","","42582  >  4550 [FIN] Seq=1 Win=1024 Len=0"
"1702","19.414841","10.40.219.42","42582","","10.40.201.225","5200","","TCP","54","0x001","1","0","1024","","59","40","","","42582  >  5200 [FIN] Seq=1 Win=1024 Len=0"
"1703","19.414841","10.40.219.42","42582","","10.40.201.225","1022","","TCP","54","0x001","1","0","1024","","44","40","","","42582  >  1022 [FIN] Seq=1 Win=1024 Len=0"
"1704","19.414842","10.40.219.42","42582","","10.40.201.225","12265","","TCP","54","0x001","1","0","1024","","52","40","","","42582  >  12265 [FIN] Seq=1 Win=1024 Len=0"
"1705","19.414842","10.40.219.42","42582","","10.40.201.225","5225","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  5225 [FIN] Seq=1 Win=1024 Len=0"
"1706","19.414843","10.40.219.42","42582","","10.40.201.225","2399","","TCP","54","0x001","1","0","1024","","54","40","","","42582  >  2399 [FIN] Seq=1 Win=1024 Len=0"
"1707","19.414843","10.40.219.42","42582","","10.40.201.225","1047","","TCP","54","0x001","1","0","1024","","42","40","","","42582  >  1047 [FIN] Seq=1 Win=1024 Len=0"
"1708","19.503156","10.40.219.42","42581","","10.40.201.225","5051","","TCP","54","0x001","1","0","1024","","46","40","","","42581  >  5051 [FIN] Seq=1 Win=1024 Len=0"
"1709","19.525621","10.40.219.42","42581","","10.40.201.225","49155","","TCP","54","0x001","1","0","1024","","49","40","","","42581  >  49155 [FIN] Seq=1 Win=1024 Len=0"
"1710","19.525700","10.40.219.42","42581","","10.40.201.225","5221","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  5221 [FIN] Seq=1 Win=1024 Len=0"
"1711","19.525701","10.40.219.42","42581","","10.40.201.225","5405","","TCP","54","0x001","1","0","1024","","42","40","","","42581  >  5405 [FIN] Seq=1 Win=1024 Len=0"
"1712","19.525701","10.40.219.42","42581","","10.40.201.225","1862","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  1862 [FIN] Seq=1 Win=1024 Len=0"
"1713","19.525724","10.40.219.42","42581","","10.40.201.225","5000","","TCP","54","0x001","1","0","1024","","56","40","","","42581  >  5000 [FIN] Seq=1 Win=1024 Len=0"
"1714","19.525724","10.40.219.42","42581","","10.40.201.225","56738","","TCP","54","0x001","1","0","1024","","37","40","","","42581  >  56738 [FIN] Seq=1 Win=1024 Len=0"
"1715","19.525734","10.40.219.42","42581","","10.40.201.225","888","","TCP","54","0x001","1","0","1024","","55","40","","","42581  >  888 [FIN] Seq=1 Win=1024 Len=0"
"1716","19.525750","10.40.219.42","42581","","10.40.201.225","50300","","TCP","54","0x001","1","0","1024","","54","40","","","42581  >  50300 [FIN] Seq=1 Win=1024 Len=0"
"1717","19.525758","10.40.219.42","42581","","10.40.201.225","24444","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  24444 [FIN] Seq=1 Win=1024 Len=0"
"1718","19.613929","10.40.219.42","42582","","10.40.201.225","5051","","TCP","54","0x001","1","0","1024","","56","40","","","42582  >  5051 [FIN] Seq=1 Win=1024 Len=0"
"1719","19.636011","10.40.219.42","42582","","10.40.201.225","24444","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  24444 [FIN] Seq=1 Win=1024 Len=0"
"1720","19.636011","10.40.219.42","42582","","10.40.201.225","50300","","TCP","54","0x001","1","0","1024","","41","40","","","42582  >  50300 [FIN] Seq=1 Win=1024 Len=0"
"1721","19.636012","10.40.219.42","42582","","10.40.201.225","888","","TCP","54","0x001","1","0","1024","","50","40","","","42582  >  888 [FIN] Seq=1 Win=1024 Len=0"
